year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",62.00,18.00,10.10,1.00,3.99,0.00,2.91,2.00,0.00,1533.00,907.00,26.00,179.00,0.00,421.00
2023,7,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",457.00,183.00,60.08,7.80,56.83,1.00,57.29,29.00,2.00,18576.00,5527.00,1267.00,3649.00,22.00,8111.00
2023,7,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",62.00,29.00,15.03,0.76,5.39,0.00,7.82,4.00,0.00,2824.00,1221.00,28.00,551.00,0.00,1024.00
2023,7,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",57.00,23.00,13.25,1.68,2.59,0.32,5.15,4.00,0.00,2170.00,1044.00,203.00,413.00,37.00,473.00
2023,7,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62.00,35.00,14.77,1.37,6.30,0.00,12.56,5.00,1.00,2943.00,1160.00,223.00,430.00,0.00,1130.00
2023,7,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",89.00,38.00,22.49,1.84,4.04,0.00,9.63,5.00,0.00,3660.00,2157.00,270.00,235.00,0.00,998.00
2023,7,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",62.00,44.00,20.94,0.33,2.17,0.00,20.55,4.00,0.00,3656.00,1624.00,14.00,82.00,0.00,1936.00
2023,7,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International",98.00,43.00,17.22,3.56,10.35,0.00,11.87,4.00,0.00,4248.00,1731.00,359.00,822.00,0.00,1336.00
2023,7,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",111.00,32.00,15.66,0.00,5.79,0.00,10.55,13.00,0.00,3439.00,1660.00,0.00,392.00,0.00,1387.00
2023,7,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",289.00,141.00,64.34,2.40,21.95,0.25,52.07,22.00,1.00,14360.00,6167.00,243.00,1836.00,13.00,6101.00
2023,7,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",150.00,81.00,38.77,1.31,16.40,0.33,24.19,10.00,0.00,7622.00,3793.00,121.00,798.00,10.00,2900.00
2023,7,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",62.00,32.00,17.07,0.00,3.63,0.00,11.30,6.00,0.00,2894.00,1648.00,0.00,337.00,0.00,909.00
2023,7,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",93.00,42.00,17.12,1.53,6.60,0.00,16.75,6.00,0.00,4447.00,1762.00,306.00,432.00,0.00,1947.00
2023,7,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",275.00,112.00,35.16,2.87,32.50,0.00,41.47,27.00,2.00,11288.00,4170.00,314.00,2295.00,0.00,4509.00
2023,7,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",150.00,49.00,19.16,6.57,13.44,0.00,9.84,4.00,0.00,2869.00,1033.00,425.00,645.00,0.00,766.00
2023,7,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International",62.00,12.00,5.50,0.00,4.61,0.00,1.89,3.00,0.00,674.00,253.00,0.00,264.00,0.00,157.00
2023,7,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",119.00,49.00,21.27,0.00,11.94,0.00,15.78,11.00,0.00,4706.00,1621.00,0.00,1073.00,0.00,2012.00
2023,7,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",181.00,59.00,30.73,2.27,15.87,0.00,10.12,5.00,0.00,5684.00,3259.00,180.00,1230.00,0.00,1015.00
2023,7,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",446.00,190.00,80.00,9.54,51.00,0.00,49.46,11.00,0.00,17908.00,7659.00,1271.00,2984.00,0.00,5994.00
2023,7,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.00,34.00,17.72,2.12,6.14,0.00,8.01,6.00,0.00,3282.00,1766.00,221.00,424.00,0.00,871.00
2023,7,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",876.00,458.00,217.72,12.03,74.84,2.56,150.85,37.00,2.00,46503.00,21947.00,1396.00,4236.00,233.00,18691.00
2023,7,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",217.00,119.00,45.74,7.59,28.03,0.88,36.76,3.00,1.00,9840.00,3632.00,741.00,1460.00,29.00,3978.00
2023,7,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",62.00,40.00,19.41,1.81,9.07,0.00,9.70,5.00,0.00,3547.00,1522.00,180.00,566.00,0.00,1279.00
2023,7,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",31.00,4.00,1.59,0.00,1.41,0.00,1.00,3.00,0.00,216.00,82.00,0.00,110.00,0.00,24.00
2023,7,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",36.00,16.00,9.49,0.87,2.89,0.00,2.75,1.00,0.00,1153.00,689.00,73.00,77.00,0.00,314.00
2023,7,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",93.00,51.00,23.30,1.06,9.74,0.00,16.91,10.00,0.00,7179.00,2796.00,63.00,1855.00,0.00,2465.00
2023,7,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",492.00,202.00,75.23,4.95,48.76,0.43,72.63,42.00,0.00,19008.00,7820.00,525.00,2762.00,51.00,7850.00
2023,7,C5,CommuteAir LLC dba CommuteAir,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,ALB,"Albany, NY: Albany International",90.00,21.00,9.97,5.64,4.29,0.00,1.10,3.00,0.00,1724.00,616.00,713.00,272.00,0.00,123.00
2023,7,C5,CommuteAir LLC dba CommuteAir,AMA,"Amarillo, TX: Rick Husband Amarillo International",31.00,1.00,0.00,0.94,0.06,0.00,0.00,0.00,0.00,168.00,0.00,158.00,10.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,BDL,"Hartford, CT: Bradley International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,BIL,"Billings, MT: Billings Logan International",28.00,5.00,3.08,0.00,0.13,0.00,1.79,0.00,1.00,380.00,260.00,0.00,9.00,0.00,111.00
2023,7,C5,CommuteAir LLC dba CommuteAir,BRO,"Brownsville, TX: Brownsville South Padre Island International",155.00,20.00,9.82,1.87,2.41,0.00,5.90,0.00,0.00,1505.00,774.00,251.00,68.00,0.00,412.00
2023,7,C5,CommuteAir LLC dba CommuteAir,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",48.00,6.00,3.97,0.98,1.05,0.00,0.00,0.00,0.00,293.00,149.00,118.00,26.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,BTV,"Burlington, VT: Burlington International",13.00,5.00,3.02,0.00,1.78,0.00,0.20,0.00,0.00,462.00,282.00,0.00,175.00,0.00,5.00
2023,7,C5,CommuteAir LLC dba CommuteAir,BUF,"Buffalo, NY: Buffalo Niagara International",64.00,14.00,9.49,1.00,3.51,0.00,0.00,2.00,0.00,859.00,616.00,80.00,163.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,CAE,"Columbia, SC: Columbia Metropolitan",59.00,15.00,12.27,1.90,0.47,0.00,0.37,2.00,1.00,1900.00,1687.00,172.00,34.00,0.00,7.00
2023,7,C5,CommuteAir LLC dba CommuteAir,CHO,"Charlottesville, VA: Charlottesville Albemarle",83.00,17.00,7.00,1.92,3.84,0.00,4.24,1.00,1.00,1043.00,473.00,196.00,122.00,0.00,252.00
2023,7,C5,CommuteAir LLC dba CommuteAir,CHS,"Charleston, SC: Charleston AFB/International",5.00,2.00,0.65,0.00,1.00,0.00,0.35,1.00,0.00,43.00,11.00,0.00,26.00,0.00,6.00
2023,7,C5,CommuteAir LLC dba CommuteAir,CLE,"Cleveland, OH: Cleveland-Hopkins International",4.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,35.00,17.00,0.00,18.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,CMH,"Columbus, OH: John Glenn Columbus International",4.00,3.00,1.86,0.39,0.11,0.00,0.63,0.00,0.00,527.00,258.00,96.00,23.00,0.00,150.00
2023,7,C5,CommuteAir LLC dba CommuteAir,COD,"Cody, WY: Yellowstone Regional",89.00,27.00,12.76,0.00,8.00,0.00,6.24,7.00,0.00,2289.00,1208.00,0.00,252.00,0.00,829.00
2023,7,C5,CommuteAir LLC dba CommuteAir,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31.00,6.00,1.12,0.00,3.67,0.00,1.22,0.00,0.00,668.00,252.00,0.00,86.00,0.00,330.00
2023,7,C5,CommuteAir LLC dba CommuteAir,CPR,"Casper, WY: Casper/Natrona County International",28.00,7.00,4.52,0.00,0.30,0.00,2.18,1.00,0.00,744.00,265.00,0.00,28.00,0.00,451.00
2023,7,C5,CommuteAir LLC dba CommuteAir,CRP,"Corpus Christi, TX: Corpus Christi International",21.00,4.00,1.08,1.00,0.02,0.00,1.90,0.00,0.00,347.00,32.00,109.00,2.00,0.00,204.00
2023,7,C5,CommuteAir LLC dba CommuteAir,DAY,"Dayton, OH: James M Cox/Dayton International",57.00,15.00,4.28,3.02,6.01,0.00,1.70,1.00,0.00,1120.00,348.00,258.00,194.00,0.00,320.00
2023,7,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",592.00,168.00,35.65,11.56,57.18,0.00,63.61,32.00,7.00,17182.00,4876.00,773.00,3583.00,0.00,7950.00
2023,7,C5,CommuteAir LLC dba CommuteAir,DRO,"Durango, CO: Durango La Plata County",34.00,10.00,5.51,0.00,2.77,0.00,1.72,0.00,0.00,527.00,287.00,0.00,100.00,0.00,140.00
2023,7,C5,CommuteAir LLC dba CommuteAir,DTW,"Detroit, MI: Detroit Metro Wayne County",10.00,3.00,1.39,0.00,0.68,0.00,0.94,0.00,0.00,328.00,78.00,0.00,27.00,0.00,223.00
2023,7,C5,CommuteAir LLC dba CommuteAir,ECP,"Panama City, FL: Northwest Florida Beaches International",92.00,14.00,4.99,1.00,5.31,0.00,2.70,0.00,1.00,884.00,240.00,56.00,305.00,0.00,283.00
2023,7,C5,CommuteAir LLC dba CommuteAir,GJT,"Grand Junction, CO: Grand Junction Regional",31.00,7.00,5.26,0.00,0.53,0.00,1.20,0.00,0.00,330.00,245.00,0.00,14.00,0.00,71.00
2023,7,C5,CommuteAir LLC dba CommuteAir,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",91.00,11.00,5.91,1.89,0.33,0.00,2.86,0.00,0.00,1760.00,1125.00,172.00,28.00,0.00,435.00
2023,7,C5,CommuteAir LLC dba CommuteAir,HOB,"Hobbs, NM: Lea County Regional",45.00,9.00,5.40,0.00,0.97,0.00,2.62,0.00,0.00,987.00,371.00,0.00,39.00,0.00,577.00
2023,7,C5,CommuteAir LLC dba CommuteAir,HRL,"Harlingen/San Benito, TX: Valley International",61.00,14.00,6.28,0.99,5.36,0.00,1.37,0.00,0.00,734.00,335.00,112.00,186.00,0.00,101.00
2023,7,C5,CommuteAir LLC dba CommuteAir,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",179.00,36.00,16.39,5.13,4.95,0.00,9.52,1.00,2.00,3200.00,1290.00,252.00,199.00,0.00,1459.00
2023,7,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",706.00,128.00,34.05,10.83,28.51,0.00,54.61,15.00,6.00,10762.00,1969.00,886.00,1526.00,0.00,6381.00
2023,7,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1717.00,202.00,55.92,5.57,47.67,0.00,92.84,0.00,1.00,23302.00,6490.00,387.00,1974.00,0.00,14451.00
2023,7,C5,CommuteAir LLC dba CommuteAir,IDA,"Idaho Falls, ID: Idaho Falls Regional",61.00,20.00,12.04,1.71,1.66,0.00,4.59,6.00,0.00,1505.00,925.00,91.00,88.00,0.00,401.00
2023,7,C5,CommuteAir LLC dba CommuteAir,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",91.00,16.00,8.49,0.72,2.89,0.00,3.90,0.00,1.00,1171.00,618.00,28.00,113.00,0.00,412.00
2023,7,C5,CommuteAir LLC dba CommuteAir,LBB,"Lubbock, TX: Lubbock Preston Smith International",91.00,13.00,2.51,0.00,7.07,0.00,3.42,0.00,0.00,654.00,209.00,0.00,245.00,0.00,200.00
2023,7,C5,CommuteAir LLC dba CommuteAir,LCH,"Lake Charles, LA: Lake Charles Regional",91.00,11.00,3.56,0.90,2.07,0.00,4.47,0.00,1.00,683.00,161.00,35.00,124.00,0.00,363.00
2023,7,C5,CommuteAir LLC dba CommuteAir,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",62.00,7.00,3.90,0.00,2.56,0.00,0.54,0.00,0.00,510.00,265.00,0.00,147.00,0.00,98.00
2023,7,C5,CommuteAir LLC dba CommuteAir,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",96.00,11.00,4.81,0.00,3.71,0.00,2.47,0.00,1.00,800.00,306.00,0.00,221.00,0.00,273.00
2023,7,C5,CommuteAir LLC dba CommuteAir,LNK,"Lincoln, NE: Lincoln Airport",121.00,37.00,23.96,2.91,3.83,0.00,6.30,7.00,0.00,2965.00,2047.00,188.00,218.00,0.00,512.00
2023,7,C5,CommuteAir LLC dba CommuteAir,LRD,"Laredo, TX: Laredo International",91.00,12.00,6.49,1.00,1.35,0.00,3.16,0.00,0.00,906.00,472.00,103.00,119.00,0.00,212.00
2023,7,C5,CommuteAir LLC dba CommuteAir,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",79.00,13.00,6.87,0.00,3.26,0.00,2.87,0.00,0.00,717.00,355.00,0.00,101.00,0.00,261.00
2023,7,C5,CommuteAir LLC dba CommuteAir,MOB,"Mobile, AL: Mobile Regional",31.00,5.00,3.30,0.00,1.70,0.00,0.00,0.00,0.00,238.00,167.00,0.00,71.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,MYR,"Myrtle Beach, SC: Myrtle Beach International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,ORF,"Norfolk, VA: Norfolk International",1.00,1.00,0.97,0.00,0.03,0.00,0.00,0.00,0.00,65.00,63.00,0.00,2.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,PIT,"Pittsburgh, PA: Pittsburgh International",5.00,3.00,0.21,0.00,1.35,0.00,1.44,0.00,0.00,293.00,30.00,0.00,70.00,0.00,193.00
2023,7,C5,CommuteAir LLC dba CommuteAir,PNS,"Pensacola, FL: Pensacola International",62.00,8.00,4.92,0.65,1.53,0.00,0.90,0.00,0.00,746.00,473.00,13.00,86.00,0.00,174.00
2023,7,C5,CommuteAir LLC dba CommuteAir,PVD,"Providence, RI: Rhode Island Tf Green International",2.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,229.00,60.00,0.00,169.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,PWM,"Portland, ME: Portland International Jetport",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,RIC,"Richmond, VA: Richmond International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",84.00,10.00,3.42,1.38,3.15,0.00,2.05,1.00,0.00,664.00,239.00,148.00,70.00,0.00,207.00
2023,7,C5,CommuteAir LLC dba CommuteAir,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",59.00,10.00,6.33,0.92,1.24,0.00,1.51,2.00,0.00,678.00,286.00,68.00,185.00,0.00,139.00
2023,7,C5,CommuteAir LLC dba CommuteAir,SAF,"Santa Fe, NM: Santa Fe Municipal",89.00,29.00,11.31,1.37,5.59,0.00,10.72,4.00,0.00,3836.00,1925.00,86.00,155.00,0.00,1670.00
2023,7,C5,CommuteAir LLC dba CommuteAir,SGF,"Springfield, MO: Springfield-Branson National",93.00,33.00,17.69,0.89,8.91,0.00,5.51,5.00,0.00,2135.00,1238.00,49.00,389.00,0.00,459.00
2023,7,C5,CommuteAir LLC dba CommuteAir,SHV,"Shreveport, LA: Shreveport Regional",154.00,28.00,11.52,2.94,4.73,0.00,8.81,2.00,0.00,2044.00,745.00,243.00,152.00,0.00,904.00
2023,7,C5,CommuteAir LLC dba CommuteAir,TUL,"Tulsa, OK: Tulsa International",31.00,7.00,5.06,0.00,1.94,0.00,0.00,0.00,0.00,478.00,412.00,0.00,66.00,0.00,0.00
2023,7,C5,CommuteAir LLC dba CommuteAir,TYS,"Knoxville, TN: McGhee Tyson",154.00,32.00,11.18,3.19,13.20,0.00,4.43,0.00,0.00,2476.00,1161.00,182.00,429.00,0.00,704.00
2023,7,C5,CommuteAir LLC dba CommuteAir,XNA,"Fayetteville, AR: Northwest Arkansas National",92.00,14.00,6.36,0.00,3.62,0.00,4.02,0.00,0.00,1467.00,488.00,0.00,168.00,0.00,811.00
2023,7,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",150.00,33.00,15.69,0.00,6.73,0.00,10.57,2.00,0.00,1471.00,580.00,0.00,176.00,0.00,715.00
2023,7,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",121.00,51.00,32.52,1.14,4.89,0.00,12.45,2.00,1.00,5877.00,4547.00,89.00,246.00,0.00,995.00
2023,7,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",333.00,52.00,32.89,0.00,5.20,0.00,13.91,1.00,0.00,2887.00,2025.00,0.00,136.00,0.00,726.00
2023,7,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20084.00,3909.00,1293.91,197.20,772.69,1.88,1643.32,259.00,88.00,335957.00,152758.00,15569.00,48958.00,251.00,118421.00
2023,7,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",34.00,7.00,1.72,1.00,4.20,0.00,0.08,0.00,0.00,320.00,100.00,22.00,191.00,0.00,7.00
2023,7,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1011.00,281.00,124.89,4.69,67.36,0.13,83.93,19.00,2.00,18813.00,10147.00,509.00,2599.00,29.00,5529.00
2023,7,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",187.00,43.00,21.92,3.97,9.99,0.00,7.12,2.00,1.00,3197.00,1816.00,374.00,540.00,0.00,467.00
2023,7,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",369.00,77.00,47.09,3.25,12.21,0.00,14.45,5.00,1.00,4920.00,2788.00,425.00,515.00,0.00,1192.00
2023,7,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",249.00,73.00,52.43,3.59,7.88,0.00,9.10,5.00,1.00,4722.00,3174.00,669.00,264.00,0.00,615.00
2023,7,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",84.00,33.00,22.11,1.00,1.66,0.00,8.23,2.00,0.00,2645.00,2183.00,20.00,92.00,0.00,350.00
2023,7,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.00,12.00,8.28,0.00,1.11,0.00,2.61,1.00,0.00,1788.00,1637.00,0.00,20.00,0.00,131.00
2023,7,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",717.00,159.00,75.49,5.08,36.34,0.00,42.09,5.00,2.00,10428.00,4892.00,455.00,2168.00,0.00,2913.00
2023,7,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",284.00,71.00,30.61,1.54,15.15,0.00,23.70,3.00,0.00,4053.00,1999.00,79.00,577.00,0.00,1398.00
2023,7,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2323.00,716.00,207.20,29.33,209.85,0.73,268.89,59.00,21.00,66858.00,22428.00,2635.00,17718.00,46.00,24031.00
2023,7,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",135.00,20.00,10.21,2.47,2.67,0.00,4.65,2.00,0.00,988.00,447.00,211.00,134.00,0.00,196.00
2023,7,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",45.00,7.00,3.05,1.00,1.00,0.00,1.95,0.00,0.00,318.00,76.00,51.00,24.00,0.00,167.00
2023,7,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",260.00,101.00,60.74,2.43,18.53,0.00,19.30,5.00,0.00,9773.00,6349.00,253.00,1670.00,0.00,1501.00
2023,7,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",461.00,149.00,78.63,4.42,24.94,0.00,41.02,6.00,4.00,10481.00,5078.00,460.00,2121.00,0.00,2822.00
2023,7,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",206.00,45.00,25.95,3.20,5.90,0.00,9.94,4.00,0.00,5242.00,3882.00,476.00,177.00,0.00,707.00
2023,7,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",139.00,23.00,13.86,1.79,2.11,0.00,5.24,2.00,1.00,1419.00,564.00,228.00,121.00,0.00,506.00
2023,7,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",81.00,26.00,16.88,1.36,3.48,0.00,4.28,3.00,0.00,2985.00,2092.00,126.00,357.00,0.00,410.00
2023,7,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",31.00,5.00,1.01,0.74,1.37,0.00,1.88,0.00,0.00,289.00,18.00,63.00,46.00,0.00,162.00
2023,7,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",379.00,114.00,63.88,1.87,25.13,0.00,23.11,11.00,3.00,6776.00,4136.00,65.00,937.00,0.00,1638.00
2023,7,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,10.00,6.08,0.00,1.66,0.00,2.26,0.00,0.00,438.00,257.00,0.00,59.00,0.00,122.00
2023,7,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",273.00,66.00,36.13,1.33,11.99,0.00,16.55,4.00,1.00,4424.00,2818.00,67.00,487.00,0.00,1052.00
2023,7,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",575.00,105.00,47.87,4.73,25.85,0.00,26.55,4.00,1.00,5597.00,2797.00,318.00,1039.00,0.00,1443.00
2023,7,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",291.00,76.00,43.08,1.03,10.18,0.00,21.71,3.00,1.00,4482.00,2433.00,46.00,316.00,0.00,1687.00
2023,7,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",62.00,10.00,6.08,1.59,0.40,0.00,1.93,0.00,0.00,1002.00,368.00,510.00,32.00,0.00,92.00
2023,7,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",713.00,202.00,67.03,10.33,46.75,0.00,77.89,9.00,4.00,15752.00,5178.00,928.00,3090.00,0.00,6556.00
2023,7,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",123.00,31.00,18.58,1.00,4.24,0.00,7.18,1.00,0.00,1879.00,1094.00,149.00,185.00,0.00,451.00
2023,7,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",251.00,67.00,28.92,1.00,18.65,0.00,18.43,6.00,1.00,4566.00,2255.00,69.00,778.00,0.00,1464.00
2023,7,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",111.00,12.00,5.57,0.91,2.55,0.00,2.96,0.00,0.00,688.00,300.00,64.00,102.00,0.00,222.00
2023,7,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",694.00,208.00,95.07,10.62,47.08,0.00,55.24,11.00,11.00,11108.00,5043.00,1052.00,2136.00,0.00,2877.00
2023,7,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1141.00,362.00,118.99,9.37,147.74,0.00,85.90,16.00,9.00,28670.00,12272.00,830.00,8618.00,0.00,6950.00
2023,7,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",927.00,281.00,132.58,10.89,72.48,0.00,65.05,19.00,0.00,21042.00,10620.00,859.00,3624.00,0.00,5939.00
2023,7,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",90.00,14.00,7.44,0.00,3.27,0.00,3.29,0.00,1.00,767.00,362.00,0.00,241.00,0.00,164.00
2023,7,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5477.00,1205.00,389.65,62.16,247.25,0.51,505.43,82.00,11.00,99856.00,38415.00,6622.00,12938.00,37.00,41844.00
2023,7,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",183.00,49.00,32.89,2.19,7.25,0.00,6.67,3.00,0.00,2849.00,1827.00,310.00,261.00,0.00,451.00
2023,7,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",62.00,16.00,12.25,0.00,2.02,0.00,1.73,1.00,0.00,683.00,491.00,0.00,108.00,0.00,84.00
2023,7,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",566.00,151.00,57.80,7.47,64.56,1.00,20.16,21.00,7.00,10658.00,3515.00,592.00,5238.00,39.00,1274.00
2023,7,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",124.00,18.00,8.42,0.00,6.80,0.00,2.78,0.00,0.00,949.00,512.00,0.00,276.00,0.00,161.00
2023,7,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",93.00,12.00,9.37,0.00,0.97,0.00,1.67,1.00,0.00,795.00,675.00,0.00,27.00,0.00,93.00
2023,7,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",64.00,15.00,8.13,0.00,1.56,0.00,5.31,0.00,0.00,684.00,269.00,0.00,49.00,0.00,366.00
2023,7,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31.00,12.00,4.20,0.73,1.50,0.00,5.58,4.00,0.00,1616.00,1188.00,29.00,47.00,0.00,352.00
2023,7,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",91.00,38.00,21.32,0.00,8.99,0.00,7.69,0.00,0.00,2450.00,1745.00,0.00,225.00,0.00,480.00
